t_ms,true_x,true_y,yaw_deg,map_x,map_y,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance
10800,2.6421,2.2792,0.00,2.6371,2.2792,2,5,0,48,237,0,0,1,1,0,0.467
10810,2.6421,2.2901,0.00,2.6371,2.2901,2,5,0,48,237,0,132,1,1,0,0.456
10820,2.6421,2.3008,0.00,2.6371,2.3008,2,5,0,48,237,0,132,1,1,0,0.446
10830,2.6421,2.3113,0.00,2.6371,2.3113,2,5,0,48,237,0,132,1,1,0,0.435
10840,2.6421,2.3215,0.00,2.6371,2.3215,2,5,0,48,237,0,131,1,0,0,0.425
10850,2.6421,2.3316,0.00,2.6371,2.3316,2,5,0,43,237,0,0,1,1,0,0.415
10860,2.6421,2.3415,0.00,2.6371,2.3415,2,5,0,43,237,0,121,1,1,0,0.405
10870,2.6421,2.3512,0.00,2.6371,2.3512,2,5,0,43,237,0,121,1,1,0,0.395
10880,2.6421,2.3607,0.00,2.6371,2.3607,2,5,0,43,237,0,121,1,1,0,0.386
10890,2.6421,2.3700,0.00,2.6371,2.3700,2,5,0,43,237,0,121,1,1,0,0.376
10900,2.6421,2.3791,0.00,2.6371,2.3791,2,5,0,38,237,0,109,1,1,0,0.367
10910,2.6421,2.3880,0.00,2.6371,2.3880,2,5,0,38,237,0,109,1,1,0,0.359
10920,2.6421,2.3967,0.00,2.6371,2.3967,2,5,0,38,237,0,109,1,1,0,0.350
10930,2.6421,2.4052,0.00,2.6371,2.4052,2,5,0,38,237,0,109,1,1,0,0.341
10940,2.6421,2.4135,0.00,2.6371,2.4135,2,5,0,38,237,0,109,1,1,0,0.333
10950,2.6421,2.4216,0.00,2.6371,2.4216,2,5,0,34,237,0,99,1,1,0,0.325
10960,2.6421,2.4295,0.00,2.6371,2.4295,2,5,0,34,237,0,99,1,1,0,0.317
10970,2.6421,2.4372,0.00,2.6371,2.4372,2,5,0,34,237,0,99,1,1,0,0.309
10980,2.6421,2.4446,0.00,2.6371,2.4446,2,5,0,34,237,0,99,1,1,0,0.302
10990,2.6421,2.4519,0.00,2.6371,2.4519,2,5,0,34,237,0,99,1,1,0,0.295
11000,2.6421,2.4590,0.00,2.6371,2.4590,2,5,0,30,237,0,88,1,1,0,0.287
11010,2.6421,2.4659,0.00,2.6371,2.4659,2,5,0,30,237,0,88,1,1,0,0.281
11020,2.6421,2.4726,0.00,2.6371,2.4726,2,5,0,30,237,0,88,1,1,0,0.274
11030,2.6421,2.4791,0.00,2.6371,2.4791,2,5,0,30,237,0,88,1,1,0,0.267
11040,2.6421,2.4854,0.00,2.6371,2.4854,2,5,0,30,237,0,88,1,1,0,0.261
11050,2.6421,2.4915,0.00,2.6371,2.4915,2,5,0,27,237,0,79,1,1,0,0.255
11060,2.6421,2.4974,0.00,2.6371,2.4974,2,5,0,27,237,0,79,1,1,0,0.249
11070,2.6421,2.5031,0.00,2.6371,2.5031,2,5,0,27,237,0,79,1,1,0,0.243
11080,2.6421,2.5086,0.00,2.6371,2.5086,2,5,0,27,237,0,79,1,1,0,0.238
11090,2.6421,2.5139,0.00,2.6371,2.5139,2,5,0,27,237,0,79,1,1,0,0.233
11100,2.6421,2.5190,0.00,2.6371,2.5190,2,5,0,24,237,0,69,1,1,0,0.228
11110,2.6421,2.5240,0.00,2.6371,2.5240,2,5,0,24,237,0,69,1,1,0,0.222
11120,2.6421,2.5289,0.00,2.6371,2.5289,2,5,0,24,237,0,69,1,1,0,0.218
11130,2.6421,2.5339,0.00,2.6371,2.5339,2,5,0,24,237,0,69,1,1,0,0.213
11140,2.6421,2.5390,0.00,2.6371,2.5390,2,5,0,24,237,0,69,1,1,0,0.207
11150,2.6421,2.5444,0.00,2.6371,2.5444,2,5,0,22,237,0,0,1,1,0,0.202
11160,2.6421,2.5497,0.00,2.6371,2.5497,2,5,0,22,237,0,61,1,1,0,0.197
11170,2.6421,2.5548,0.00,2.6371,2.5548,2,5,0,22,237,0,61,1,1,0,0.192
11180,2.6421,2.5597,0.00,2.6371,2.5597,2,5,0,22,237,0,61,1,1,0,0.187
11190,2.6421,2.5644,0.00,2.6371,2.5644,2,5,0,22,237,0,61,1,1,0,0.182
11200,2.6421,2.5689,0.00,2.6371,2.5689,2,5,0,19,237,0,0,1,1,0,0.178
11210,2.6421,2.5732,0.00,2.6371,2.5732,2,5,0,19,237,0,49,1,1,0,0.173
11220,2.6421,2.5773,0.00,2.6371,2.5773,2,5,0,19,237,0,49,1,1,0,0.169
11230,2.6421,2.5812,0.00,2.6371,2.5812,2,5,0,19,237,0,49,1,1,0,0.165
11240,2.6421,2.5849,0.00,2.6371,2.5849,2,5,0,19,237,0,49,1,1,0,0.162
11250,2.6421,2.5884,0.00,2.6371,2.5884,2,5,0,17,237,0,39,1,1,0,0.158
11260,2.6421,2.5918,0.00,2.6371,2.5918,2,5,0,17,237,0,39,1,1,0,0.155
11270,2.6421,2.5949,0.00,2.6371,2.5949,2,5,0,17,237,0,39,1,1,0,0.152
11280,2.6421,2.5978,0.00,2.6371,2.5978,2,5,0,17,237,0,39,1,1,0,0.149
11290,2.6421,2.6005,0.00,2.6371,2.6005,3,5,0,17,237,0,39,1,1,0,0.146
11300,2.6421,2.6030,0.00,2.6371,2.6030,3,5,0,16,237,0,0,0,0,0,1000.000
11310,2.6421,2.6053,0.00,2.6371,2.6053,3,5,0,16,237,0,0,0,0,0,1000.000
11320,2.6421,2.6074,0.00,2.6371,2.6074,3,5,0,16,237,0,0,0,0,0,1000.000
11330,2.6421,2.6093,0.00,2.6371,2.6093,3,5,0,16,237,0,0,0,0,0,1000.000
11340,2.6421,2.6110,0.00,2.6371,2.6110,3,5,0,16,237,0,0,0,0,0,1000.000
11350,2.6421,2.6125,0.00,2.6371,2.6125,3,5,0,15,237,0,0,0,0,0,1000.000
11360,2.6421,2.6138,0.00,2.6371,2.6138,3,5,0,15,237,0,0,0,0,0,1000.000
11370,2.6421,2.6149,0.00,2.6371,2.6149,3,5,0,15,237,0,0,0,0,0,1000.000
11380,2.6421,2.6159,0.00,2.6371,2.6159,3,5,0,15,237,0,0,0,0,0,1000.000
11390,2.6421,2.6166,0.00,2.6371,2.6166,3,5,0,15,237,0,0,0,0,0,1000.000
11400,2.6421,2.6171,0.00,2.6371,2.6171,3,5,0,14,237,0,0,0,0,0,1000.000
11410,2.6421,2.6175,0.00,2.6371,2.6175,3,5,0,14,237,0,0,0,0,0,1000.000
11420,2.6421,2.6179,0.00,2.6371,2.6179,3,5,0,14,237,0,0,0,0,0,1000.000
11430,2.6421,2.6183,0.00,2.6371,2.6183,3,5,0,14,237,0,0,0,0,0,1000.000
11440,2.6421,2.6186,0.00,2.6371,2.6186,3,5,0,14,237,0,0,0,0,0,1000.000
11450,2.6421,2.6188,0.00,2.6371,2.6188,3,5,0,14,237,0,0,0,0,0,1000.000
11460,2.6421,2.6190,0.00,2.6371,2.6190,3,5,0,14,237,0,0,0,0,0,1000.000
11470,2.6421,2.6192,0.00,2.6371,2.6192,3,5,0,14,237,0,0,0,0,0,1000.000
11480,2.6421,2.6193,0.00,2.6371,2.6193,3,5,0,14,237,0,0,0,0,0,1000.000
11490,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11500,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11510,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11520,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11530,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11540,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11550,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11560,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11570,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11580,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11590,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11600,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11610,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11620,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11630,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11640,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11650,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11660,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11670,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11680,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11690,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,0,0,0,0,0,1000.000
11700,2.6421,2.6194,0.00,2.6371,2.6194,3,5,0,14,237,-150,0,0,0,0,2.367
11710,2.6420,2.6194,0.00,2.6370,2.6194,3,5,0,14,237,-150,0,0,0,0,2.367
11720,2.6417,2.6194,0.00,2.6367,2.6194,3,5,0,14,237,-150,0,0,0,0,2.367
11730,2.6412,2.6194,0.00,2.6362,2.6194,3,5,0,14,237,-150,0,0,0,0,2.366
11740,2.6405,2.6194,0.00,2.6355,2.6194,3,5,0,14,237,-150,0,0,0,0,2.366
11750,2.6397,2.6194,0.00,2.6347,2.6194,3,5,0,14,237,-150,0,0,0,0,2.365
11760,2.6386,2.6194,0.00,2.6336,2.6194,3,5,0,14,237,-150,0,0,0,0,2.364
11770,2.6373,2.6194,0.00,2.6323,2.6194,3,5,0,14,237,-150,0,0,0,0,2.362
11780,2.6358,2.6194,0.00,2.6308,2.6194,3,5,0,14,237,-150,0,0,0,0,2.361
11790,2.6341,2.6194,0.00,2.6291,2.6194,3,5,0,14,237,-150,0,0,0,0,2.359
11800,2.6322,2.6194,0.00,2.6272,2.6194,3,5,0,14,236,-150,0,0,0,0,2.357
11810,2.6301,2.6194,0.00,2.6251,2.6194,3,5,0,14,236,-150,0,0,0,0,2.355
11820,2.6278,2.6194,0.00,2.6228,2.6194,3,5,0,14,236,-150,0,0,0,0,2.353
11830,2.6253,2.6194,0.00,2.6203,2.6194,3,5,0,14,236,-150,0,0,0,0,2.350
11840,2.6226,2.6194,0.00,2.6176,2.6194,3,5,0,14,236,-150,0,0,0,0,2.348
11850,2.6198,2.6194,0.00,2.6148,2.6194,3,5,0,14,235,-150,0,0,0,0,2.345
11860,2.6167,2.6194,0.00,2.6117,2.6194,3,5,0,14,235,-150,0,0,0,0,2.342
11870,2.6134,2.6194,0.00,2.6084,2.6194,3,5,0,14,235,-150,0,0,0,0,2.338
11880,2.6099,2.6194,0.00,2.6049,2.6194,3,5,0,14,235,-150,0,0,0,0,2.335
11890,2.6062,2.6194,0.00,2.6012,2.6194,3,5,0,14,235,-150,0,0,0,0,2.331
11900,2.6023,2.6194,0.00,2.5973,2.6194,3,5,0,14,233,-150,0,0,0,0,2.327
11910,2.5982,2.6194,0.00,2.5932,2.6194,3,5,0,14,233,-150,0,0,0,0,2.323
11920,2.5939,2.6194,0.00,2.5889,2.6194,3,5,0,14,233,-150,0,0,0,0,2.319
11930,2.5894,2.6194,0.00,2.5844,2.6194,3,5,0,14,233,-150,0,0,0,0,2.314
11940,2.5847,2.6194,0.00,2.5797,2.6194,3,5,0,14,233,-150,0,0,0,0,2.310
11950,2.5799,2.6194,0.00,2.5749,2.6194,3,5,0,14,231,-150,0,0,0,0,2.305
11960,2.5748,2.6194,0.00,2.5698,2.6194,3,5,0,14,231,-150,0,0,0,0,2.300
11970,2.5695,2.6194,0.00,2.5645,2.6194,3,5,0,14,231,-150,0,0,0,0,2.294
11980,2.5640,2.6194,0.00,2.5590,2.6194,3,5,0,14,231,-150,0,0,0,0,2.289
11990,2.5583,2.6194,0.00,2.5533,2.6194,3,5,0,14,231,-150,0,0,0,0,2.283
12000,2.5524,2.6194,0.00,2.5474,2.6194,3,5,0,14,228,-150,0,0,0,0,2.277
12010,2.5463,2.6194,0.00,2.5413,2.6194,3,5,0,14,228,-150,0,0,0,0,2.271
12020,2.5400,2.6194,0.00,2.5350,2.6194,3,5,0,14,228,-150,0,0,0,0,2.265
12030,2.5335,2.6194,0.00,2.5285,2.6194,3,5,0,14,228,-150,0,0,0,0,2.259
12040,2.5268,2.6194,0.00,2.5218,2.6194,3,5,0,14,228,-150,0,0,0,0,2.252
12050,2.5200,2.6194,0.00,2.5150,2.6194,3,5,0,14,225,-150,0,0,0,0,2.245
12060,2.5129,2.6194,0.00,2.5079,2.6194,3,5,0,14,225,-150,0,0,0,0,2.238
12070,2.5056,2.6194,0.00,2.5006,2.6194,3,5,0,14,225,-150,0,0,0,0,2.231
12080,2.4981,2.6194,0.00,2.4931,2.6194,3,5,0,14,225,-150,0,0,0,0,2.223
12090,2.4904,2.6194,0.00,2.4854,2.6194,3,5,0,14,225,-150,0,0,0,0,2.215
12100,2.4825,2.6194,0.00,2.4775,2.6194,3,5,0,14,221,-150,0,0,0,0,2.208
12110,2.4744,2.6194,0.00,2.4694,2.6194,3,5,0,14,221,-150,0,0,0,0,2.199
12120,2.4661,2.6194,0.00,2.4611,2.6194,3,5,0,14,221,-150,0,0,0,0,2.191
12130,2.4576,2.6194,0.00,2.4526,2.6194,3,5,0,14,221,-150,0,0,0,0,2.183
12140,2.4489,2.6194,0.00,2.4439,2.6194,3,5,0,14,221,-150,0,0,0,0,2.174
12150,2.4401,2.6194,0.00,2.4351,2.6194,3,5,0,14,217,-150,0,0,0,0,2.165
12160,2.4310,2.6194,0.00,2.4260,2.6194,3,5,0,14,217,-150,0,0,0,0,2.156
12170,2.4217,2.6194,0.00,2.4167,2.6194,3,5,0,14,217,-150,0,0,0,0,2.147
12180,2.4122,2.6194,0.00,2.4072,2.6194,3,5,0,14,217,-150,0,0,0,0,2.137
12190,2.4025,2.6194,0.00,2.3975,2.6194,3,5,0,14,217,-150,0,0,0,0,2.127
12200,2.3926,2.6194,0.00,2.3876,2.6194,3,5,0,14,212,-150,0,0,0,0,2.118
12210,2.3825,2.6194,0.00,2.3775,2.6194,3,5,0,14,212,-150,0,0,0,0,2.108
12220,2.3722,2.6194,0.00,2.3672,2.6194,3,5,0,14,212,-150,0,0,0,0,2.097
12230,2.3617,2.6194,0.00,2.3567,2.6194,3,5,0,14,212,-150,0,0,0,0,2.087
12240,2.3510,2.6194,0.00,2.3460,2.6194,3,5,0,14,212,-150,0,0,0,0,2.076
12250,2.3402,2.6194,0.00,2.3352,2.6194,3,5,0,14,207,-150,0,0,0,0,2.065
12260,2.3291,2.6194,0.00,2.3241,2.6194,3,5,0,14,207,-150,0,0,0,0,2.054
12270,2.3178,2.6194,0.00,2.3128,2.6194,3,5,0,14,207,-150,0,0,0,0,2.043
12280,2.3063,2.6194,0.00,2.3013,2.6194,3,5,0,14,207,-150,0,0,0,0,2.031
12290,2.2946,2.6194,0.00,2.2896,2.6194,3,5,0,14,207,-150,0,0,0,0,2.020
12300,2.2827,2.6194,0.00,2.2777,2.6194,3,5,0,14,201,-150,0,0,0,0,2.008
12310,2.2708,2.6194,0.00,2.2658,2.6194,3,5,0,14,201,-150,0,0,0,0,1.996
12320,2.2588,2.6194,0.00,2.2538,2.6194,3,5,0,14,201,-150,0,0,0,0,1.984
12330,2.2469,2.6194,0.00,2.2419,2.6194,3,5,0,14,201,-150,0,0,0,0,1.972
12340,2.2350,2.6194,0.00,2.2300,2.6194,3,5,0,14,201,-150,0,0,0,0,1.960
12350,2.2230,2.6194,0.00,2.2180,2.6194,3,5,0,14,195,-150,0,0,0,0,1.948
12360,2.2111,2.6194,0.00,2.2061,2.6194,3,5,0,14,195,-150,0,0,0,0,1.936
12370,2.1991,2.6194,0.00,2.1941,2.6194,3,5,0,14,195,-150,0,0,0,0,1.924
12380,2.1872,2.6194,0.00,2.1822,2.6194,3,5,0,14,195,-150,0,0,0,0,1.912
12390,2.1753,2.6194,0.00,2.1703,2.6194,3,5,0,14,195,-150,0,0,0,0,1.900
12400,2.1633,2.6194,0.00,2.1583,2.6194,3,5,0,14,189,-150,0,0,0,0,1.888
12410,2.1514,2.6194,0.00,2.1464,2.6194,3,5,0,14,189,-150,0,0,0,0,1.876
12420,2.1395,2.6194,0.00,2.1345,2.6194,3,5,0,14,189,-150,0,0,0,0,1.864
12430,2.1275,2.6194,0.00,2.1225,2.6194,3,5,0,14,189,-150,0,0,0,0,1.853
12440,2.1156,2.6194,0.00,2.1106,2.6194,3,5,0,14,189,-150,0,0,0,0,1.841
12450,2.1036,2.6194,0.00,2.0986,2.6194,3,5,0,14,183,-150,0,0,0,0,1.829
12460,2.0917,2.6194,0.00,2.0867,2.6194,3,5,0,14,183,-150,0,0,0,0,1.817
12470,2.0798,2.6194,0.00,2.0748,2.6194,3,5,0,14,183,-150,0,0,0,0,1.805
12480,2.0678,2.6194,0.00,2.0628,2.6194,3,5,0,14,183,-150,0,0,0,0,1.793
12490,2.0559,2.6194,0.00,2.0509,2.6194,3,5,0,14,183,-150,0,0,0,0,1.781
12500,2.0440,2.6194,0.00,2.0390,2.6194,3,5,0,14,177,-150,0,0,0,0,1.769
